ID,Store_id,Store_Type,Location_Type,Region_Code,Date,Holiday,Discount,#Order,Sales
T1124792,244,S2,L5,R4,2018-12-08,0,Yes,69,43116.0
T1124793,114,S3,L1,R4,2018-12-08,0,No,73,43623.0
T1124794,127,S4,L2,R2,2018-12-08,0,Yes,150,93792.0
T1124795,357,S4,L1,R1,2018-12-08,0,Yes,162,90939.0
T1124796,84,S1,L1,R3,2018-12-08,0,No,80,46959.0
T1124797,230,S2,L4,R4,2018-12-08,0,Yes,50,35547.0
T1124798,18,S4,L1,R1,2018-12-08,0,Yes,121,67011.0
T1124799,263,S1,L5,R1,2018-12-08,0,Yes,96,51165.0
T1124800,88,S2,L5,R2,2018-12-08,0,Yes,44,27294.0
T1124801,74,S3,L1,R2,2018-12-08,0,Yes,87,55539.0
T1124802,108,S1,L1,R4,2018-12-08,0,No,77,50772.0
T1124803,103,S1,L3,R3,2018-12-08,0,No,46,26634.0
T1124804,149,S2,L3,R2,2018-12-08,0,Yes,62,38637.0
T1124805,174,S1,L1,R4,2018-12-08,0,Yes,76,52257.0
T1124806,245,S4,L1,R2,2018-12-08,0,Yes,108,65865.0
T1124807,192,S1,L1,R3,2018-12-08,0,Yes,67,45099.0
T1124808,117,S1,L1,R3,2018-12-08,0,No,64,39897.0
T1124809,332,S2,L5,R1,2018-12-08,0,No,30,17673.0
T1124810,153,S4,L2,R1,2018-12-08,0,Yes,187,107925.0
T1124811,50,S3,L2,R4,2018-12-08,0,No,83,50976.0
T1124812,298,S4,L1,R1,2018-12-08,0,Yes,153,75312.0
T1124813,278,S4,L1,R4,2018-12-08,0,Yes,112,66438.0
T1124814,307,S1,L5,R2,2018-12-08,0,No,62,32058.0
T1124815,16,S1,L3,R1,2018-12-08,0,No,42,22512.0
T1124816,207,S1,L1,R3,2018-12-08,0,Yes,73,52302.0
T1124817,362,S1,L3,R3,2018-12-08,0,Yes,70,41703.0
T1124818,8,S4,L2,R2,2018-12-08,0,Yes,129,76641.0
T1124819,78,S1,L1,R4,2018-12-08,0,Yes,78,59142.0
T1124820,198,S4,L2,R3,2018-12-08,0,Yes,166,106260.0
T1124821,351,S1,L4,R3,2018-12-08,0,No,39,21294.0
T1124822,39,S4,L1,R1,2018-12-08,0,Yes,157,84003.0
T1124823,53,S3,L1,R2,2018-12-08,0,Yes,105,62481.0
T1124824,168,S2,L3,R3,2018-12-08,0,No,48,32694.0
T1124825,185,S1,L1,R3,2018-12-08,0,No,65,42348.0
T1124826,55,S1,L1,R2,2018-12-08,0,Yes,87,53718.0
T1124827,293,S2,L4,R2,2018-12-08,0,Yes,62,45273.0
T1124828,356,S3,L3,R1,2018-12-08,0,Yes,94,49863.0
T1124829,201,S4,L1,R1,2018-12-08,0,Yes,122,62946.0
T1124830,203,S2,L4,R2,2018-12-08,0,Yes,68,43119.0
T1124831,305,S4,L1,R1,2018-12-09,0,No,91,48612.0
T1124832,296,S1,L1,R1,2018-12-09,0,Yes,71,44550.0
T1124833,114,S3,L1,R4,2018-12-09,0,No,85,52635.0
T1124834,333,S1,L1,R3,2018-12-09,0,No,61,38085.0
T1124835,356,S3,L3,R1,2018-12-09,0,Yes,95,54246.0
T1124836,168,S2,L3,R3,2018-12-09,0,No,53,33723.0
T1124837,83,S2,L5,R1,2018-12-09,0,No,27,16938.0
T1124838,128,S1,L2,R2,2018-12-09,0,No,61,39366.0
T1124839,199,S1,L1,R4,2018-12-09,0,Yes,62,42201.0
T1124840,175,S4,L2,R1,2018-12-09,0,No,169,85416.0
T1124841,167,S1,L1,R2,2018-12-09,0,Yes,59,35166.0
T1124842,303,S4,L2,R1,2018-12-09,0,No,103,52827.0
T1124843,228,S1,L1,R1,2018-12-09,0,No,51,28626.0
T1124844,209,S1,L1,R1,2018-12-09,0,No,54,31692.0
T1124845,12,S1,L3,R2,2018-12-09,0,Yes,88,52857.0
T1124846,103,S1,L3,R3,2018-12-09,0,No,62,36882.0
T1124847,189,S2,L3,R3,2018-12-09,0,No,42,29508.0
T1124848,223,S2,L5,R2,2018-12-09,0,No,48,27687.0
T1124849,146,S4,L2,R1,2018-12-09,0,No,137,70848.0
T1124850,336,S4,L2,R1,2018-12-09,0,No,142,74445.0
T1124851,102,S4,L2,R1,2018-12-09,0,No,96,56610.0
T1124852,325,S3,L1,R2,2018-12-09,0,Yes,81,54438.0
T1124853,156,S1,L1,R3,2018-12-09,0,No,30,17904.0
T1124854,35,S1,L1,R2,2018-12-09,0,Yes,86,52251.0
T1124855,304,S1,L1,R4,2018-12-09,0,Yes,91,61059.0
T1124856,308,S4,L2,R3,2018-12-09,0,No,108,62163.0
T1124857,264,S3,L1,R3,2018-12-09,0,No,81,48963.0
T1124858,210,S1,L5,R1,2018-12-09,0,No,47,24117.0
T1124859,316,S4,L2,R1,2018-12-09,0,No,72,43155.0
T1124860,261,S4,L2,R1,2018-12-09,0,No,116,64263.0
T1124861,274,S4,L2,R4,2018-12-09,0,No,113,67020.0
T1124862,332,S2,L5,R1,2018-12-09,0,No,50,28626.0
T1124863,174,S1,L1,R4,2018-12-09,0,Yes,73,49023.0
T1124864,191,S3,L1,R1,2018-12-09,0,Yes,99,56061.0
T1124865,36,S1,L3,R4,2018-12-09,0,No,21,12048.0
T1124866,111,S1,L1,R2,2018-12-09,0,No,75,45771.0
T1124867,285,S1,L3,R3,2018-12-09,0,No,54,31869.0
T1124868,281,S1,L4,R1,2018-12-09,0,No,69,32931.0
T1124869,318,S1,L3,R2,2018-12-09,0,Yes,86,52239.0
T1124870,361,S1,L3,R1,2018-12-09,0,No,57,30648.0
T1124871,330,S4,L2,R1,2018-12-09,0,No,109,60240.0
T1124872,273,S2,L3,R4,2018-12-09,0,No,44,31854.0
T1124873,28,S3,L2,R3,2018-12-09,0,No,89,58161.0
T1124874,31,S1,L5,R2,2018-12-09,0,No,40,20721.0
T1124875,236,S1,L1,R3,2018-12-09,0,Yes,77,52734.0
T1124876,194,S1,L1,R2,2018-12-09,0,No,56,35682.0
T1124877,245,S4,L1,R2,2018-12-09,0,Yes,103,61617.0
T1124878,108,S1,L1,R4,2018-12-09,0,No,73,45654.0
T1124879,263,S1,L5,R1,2018-12-09,0,No,24,11826.0
T1124880,230,S2,L4,R4,2018-12-09,0,Yes,47,33387.0
T1124881,94,S4,L2,R2,2018-12-09,0,Yes,101,61704.0
T1124882,40,S1,L1,R4,2018-12-09,0,Yes,67,48882.0
T1124883,16,S1,L3,R1,2018-12-09,0,No,57,28269.0
T1124884,8,S4,L2,R2,2018-12-09,0,No,70,45066.0
T1124885,78,S1,L1,R4,2018-12-09,0,No,46,28659.0
T1124886,185,S1,L1,R3,2018-12-09,0,No,66,42663.0
T1124887,293,S2,L4,R2,2018-12-09,0,No,27,16206.0
T1124888,134,S1,L4,R1,2018-12-09,0,No,51,29316.0
T1124889,278,S4,L1,R4,2018-12-09,0,No,124,68835.0
T1124890,214,S1,L1,R4,2018-12-09,0,No,59,38589.0
T1124891,283,S4,L1,R1,2018-12-09,0,No,68,34596.0
T1124892,81,S3,L2,R1,2018-12-09,0,No,73,48624.0
T1124893,204,S4,L1,R3,2018-12-09,0,No,105,56451.0
T1124894,143,S3,L2,R3,2018-12-09,0,Yes,84,63882.0
T1124895,244,S2,L5,R4,2018-12-09,0,No,28,15804.0
T1124896,153,S4,L2,R1,2018-12-09,0,Yes,193,114549.0
T1124897,50,S3,L2,R4,2018-12-09,0,No,85,52602.0
T1124898,231,S4,L2,R3,2018-12-09,0,No,93,48435.0
T1124899,292,S1,L1,R1,2018-12-09,0,Yes,71,49620.0
T1124900,141,S1,L1,R2,2018-12-09,0,Yes,68,46800.0
T1124901,6,S4,L1,R1,2018-12-09,0,Yes,129,78162.0
T1124902,56,S2,L5,R3,2018-12-09,0,Yes,62,36942.0
T1124903,61,S1,L1,R3,2018-12-09,0,Yes,98,61371.0
T1124904,343,S1,L1,R2,2018-12-09,0,Yes,77,58464.0
T1124905,110,S2,L3,R3,2018-12-09,0,No,43,27057.0
T1124906,57,S4,L1,R1,2018-12-09,0,No,81,41523.0
T1124907,79,S2,L5,R4,2018-12-09,0,No,36,23970.0
T1124908,45,S3,L1,R1,2018-12-09,0,Yes,116,66999.0
T1124909,30,S1,L2,R2,2018-12-09,0,No,75,49257.0
T1124910,121,S1,L1,R4,2018-12-09,0,No,74,46827.0
T1124911,309,S1,L5,R1,2018-12-09,0,No,81,35646.0
T1124912,49,S4,L1,R2,2018-12-09,0,No,90,46566.0
T1124913,17,S1,L1,R2,2018-12-09,0,Yes,85,48681.0
T1124914,142,S2,L1,R3,2018-12-09,0,Yes,51,38394.0
T1124915,13,S3,L3,R1,2018-12-09,0,No,86,43113.0
T1124916,2,S3,L1,R3,2018-12-09,0,No,85,48189.0
T1124917,363,S1,L1,R2,2018-12-09,0,Yes,83,53799.0
T1124918,254,S4,L1,R1,2018-12-09,0,No,85,48879.0
T1124919,265,S2,L4,R2,2018-12-09,0,Yes,44,27537.0
T1124920,162,S4,L1,R2,2018-12-09,0,No,96,53382.0
T1124921,253,S4,L2,R1,2018-12-09,0,Yes,126,74982.0
T1124922,90,S1,L1,R3,2018-12-09,0,No,41,24132.0
T1124923,348,S3,L1,R1,2018-12-09,0,Yes,97,57192.0
T1124924,272,S2,L4,R2,2018-12-09,0,No,50,29055.0
T1124925,327,S4,L1,R3,2018-12-09,0,No,98,49602.0
T1124926,200,S2,L1,R2,2018-12-09,0,Yes,50,43254.0
T1124927,109,S1,L1,R1,2018-12-09,0,No,66,40464.0
T1124928,72,S1,L2,R3,2018-12-09,0,No,80,52968.0
T1124929,135,S1,L1,R4,2018-12-09,0,No,63,41847.0
T1124930,182,S3,L1,R1,2018-12-09,0,No,88,46266.0
T1124931,122,S1,L1,R2,2018-12-09,0,No,58,39507.0
T1124932,218,S1,L3,R2,2018-12-09,0,Yes,70,42108.0
T1124933,188,S3,L2,R1,2018-12-09,0,Yes,86,65340.0
T1124934,14,S3,L2,R4,2018-12-09,0,No,80,52518.0
T1124935,80,S1,L1,R1,2018-12-09,0,No,59,33207.0
T1124936,161,S1,L1,R3,2018-12-09,0,No,52,38316.0
T1124937,93,S1,L1,R4,2018-12-09,0,No,52,34113.0
T1124938,251,S2,L3,R1,2018-12-09,0,No,51,29967.0
T1124939,314,S1,L1,R2,2018-12-09,0,Yes,103,66048.0
T1124940,29,S1,L4,R2,2018-12-09,0,Yes,65,41226.0
T1124941,105,S4,L2,R1,2018-12-09,0,Yes,105,62868.0
T1124942,60,S1,L5,R2,2018-12-09,0,No,24,13398.0
T1124943,92,S1,L4,R2,2018-12-09,0,No,35,18993.0
T1124944,310,S2,L5,R1,2018-12-09,0,No,18,9816.0
T1124945,95,S3,L1,R1,2018-12-09,0,No,73,37626.0
T1124946,51,S1,L1,R2,2018-12-09,0,Yes,70,49782.0
T1124947,277,S1,L3,R1,2018-12-09,0,No,41,21162.0
T1124948,163,S1,L2,R3,2018-12-09,0,No,77,51924.0
T1124949,64,S3,L1,R2,2018-12-09,0,Yes,86,51882.0
T1124950,113,S2,L3,R3,2018-12-09,0,No,54,35475.0
T1124951,224,S1,L2,R2,2018-12-09,0,Yes,90,65865.0
T1124952,71,S2,L5,R1,2018-12-09,0,No,31,17685.0
T1124953,349,S1,L1,R4,2018-12-09,0,No,79,48681.0
T1124954,139,S4,L2,R2,2018-12-09,0,Yes,100,60327.0
T1124955,82,S4,L2,R1,2018-12-09,0,Yes,131,70257.0
T1124956,77,S2,L5,R3,2018-12-09,0,No,34,21294.0
T1124957,337,S4,L2,R1,2018-12-09,0,Yes,253,138528.0
T1124958,320,S2,L3,R2,2018-12-09,0,No,44,25806.0
T1124959,145,S1,L3,R1,2018-12-09,0,No,76,40935.0
T1124960,3,S4,L2,R1,2018-12-09,0,Yes,133,69621.0
T1124961,291,S1,L3,R1,2018-12-09,0,Yes,76,42534.0
T1124962,70,S1,L1,R3,2018-12-09,0,Yes,106,64503.0
T1124963,295,S1,L1,R1,2018-12-09,0,Yes,58,41064.0
T1124964,219,S4,L2,R1,2018-12-09,0,No,105,51126.0
T1124965,243,S4,L2,R2,2018-12-09,0,Yes,90,66459.0
T1124966,232,S1,L1,R4,2018-12-09,0,Yes,64,42591.0
T1124967,250,S2,L3,R4,2018-12-09,0,Yes,52,37767.0
T1124968,196,S1,L1,R3,2018-12-09,0,No,53,35502.0
T1124969,256,S1,L2,R4,2018-12-09,0,Yes,78,59898.0
T1124970,270,S1,L1,R2,2018-12-09,0,No,61,37815.0
T1124971,155,S3,L1,R2,2018-12-09,0,Yes,74,50100.0
T1124972,104,S1,L1,R2,2018-12-09,0,Yes,68,43785.0
T1124973,235,S1,L1,R3,2018-12-09,0,Yes,71,51672.0
T1124974,129,S3,L1,R1,2018-12-09,0,No,91,48876.0
T1124975,354,S4,L2,R1,2018-12-09,0,Yes,151,95364.0
T1124976,120,S3,L2,R2,2018-12-09,0,No,73,50874.0
T1124977,48,S1,L1,R2,2018-12-09,0,Yes,70,53244.0
T1124978,55,S1,L1,R2,2018-12-09,0,Yes,91,56826.0
T1124979,152,S2,L1,R1,2018-12-09,0,Yes,59,43431.0
T1124980,239,S3,L1,R3,2018-12-09,0,Yes,81,52680.0
T1124981,331,S1,L1,R4,2018-12-09,0,Yes,62,42867.0
T1124982,211,S4,L2,R1,2018-12-09,0,Yes,135,74817.0
T1124983,346,S4,L1,R1,2018-12-09,0,No,108,56163.0
T1124984,26,S1,L1,R3,2018-12-09,0,Yes,69,43605.0
T1124985,140,S4,L1,R1,2018-12-09,0,Yes,102,65886.0
T1124986,306,S1,L3,R2,2018-12-09,0,No,55,34857.0
T1124987,323,S1,L4,R1,2018-12-09,0,No,55,29004.0
T1124988,342,S4,L1,R1,2018-12-09,0,No,86,44361.0
T1124989,130,S1,L1,R3,2018-12-09,0,Yes,70,42756.0
T1124990,107,S1,L3,R3,2018-12-09,0,Yes,89,57303.0
T1124991,217,S4,L1,R1,2018-12-09,0,No,74,39927.0
T1124992,41,S1,L1,R2,2018-12-09,0,No,67,42489.0
T1124993,344,S1,L5,R1,2018-12-09,0,Yes,87,46458.0
T1124994,341,S1,L1,R2,2018-12-09,0,Yes,83,46875.0
T1124995,34,S1,L3,R1,2018-12-09,0,No,59,31074.0
T1124996,329,S4,L2,R3,2018-12-09,0,Yes,83,55968.0
T1124997,25,S1,L3,R1,2018-12-09,0,No,57,30846.0
T1124998,44,S1,L3,R2,2018-12-09,0,Yes,87,49896.0
T1124999,271,S1,L3,R2,2018-12-09,0,No,66,35196.0
T1125000,123,S4,L2,R3,2018-12-09,0,No,89,55962.0
T1125001,255,S3,L2,R4,2018-12-09,0,No,71,50514.0
T1125002,21,S3,L2,R4,2018-12-09,0,Yes,78,53142.0
T1125003,27,S1,L3,R3,2018-12-09,0,No,32,20802.0
T1125004,37,S1,L3,R3,2018-12-09,0,No,50,29994.0
T1125005,62,S2,L5,R1,2018-12-09,0,Yes,46,29031.0
T1125006,144,S1,L3,R3,2018-12-09,0,No,64,34953.0
T1125007,89,S1,L4,R1,2018-12-09,0,No,30,16542.0
T1125008,222,S4,L2,R2,2018-12-09,0,No,84,48309.0
T1125009,229,S1,L1,R2,2018-12-09,0,Yes,80,52758.0
T1125010,160,S4,L2,R1,2018-12-09,0,No,164,83454.0
T1125011,106,S1,L1,R4,2018-12-09,0,No,75,45858.0
T1125012,313,S1,L3,R1,2018-12-09,0,Yes,68,40671.0
T1125013,205,S1,L1,R2,2018-12-09,0,No,69,41847.0
T1125014,112,S1,L1,R3,2018-12-09,0,No,62,35817.0
T1125015,240,S3,L2,R3,2018-12-09,0,Yes,82,51375.0
T1125016,181,S3,L1,R3,2018-12-09,0,No,38,19911.0
T1125017,355,S2,L4,R2,2018-12-09,0,Yes,42,29181.0
T1125018,279,S2,L3,R2,2018-12-09,0,Yes,51,35412.0
T1125019,284,S4,L2,R3,2018-12-09,0,No,104,63567.0
T1125020,252,S3,L2,R1,2018-12-09,0,No,84,51528.0
T1125021,317,S3,L1,R1,2018-12-09,0,No,87,45795.0
T1125022,246,S3,L1,R3,2018-12-09,0,No,39,23820.0
T1125023,321,S3,L1,R2,2018-12-09,0,No,54,31152.0
T1125024,364,S2,L3,R2,2018-12-09,0,Yes,61,44034.0
T1125025,280,S4,L2,R2,2018-12-09,0,Yes,141,75273.0
T1125026,96,S3,L1,R3,2018-12-09,0,No,57,34824.0
T1125027,195,S4,L1,R1,2018-12-09,0,No,103,50886.0
T1125028,266,S1,L1,R4,2018-12-09,0,Yes,67,43779.0
T1125029,248,S1,L1,R2,2018-12-09,0,No,59,37119.0
T1125030,179,S1,L1,R2,2018-12-09,0,No,70,43392.0
T1125031,4,S1,L1,R2,2018-12-09,0,No,79,43605.0
T1125032,198,S4,L2,R3,2018-12-09,0,No,54,33225.0
T1125033,154,S1,L3,R2,2018-12-09,0,No,26,13692.0
T1125034,212,S4,L2,R3,2018-12-09,0,Yes,127,73017.0
T1125035,1,S1,L3,R1,2018-12-09,0,Yes,74,42762.0
T1125036,365,S2,L1,R2,2018-12-09,0,No,50,30381.0
T1125037,259,S4,L1,R1,2018-12-09,0,Yes,110,62367.0
T1125038,226,S2,L5,R4,2018-12-09,0,No,18,11655.0
T1125039,216,S2,L5,R1,2018-12-09,0,No,44,25689.0
T1125040,22,S1,L1,R4,2018-12-09,0,No,72,52200.0
T1125041,33,S4,L2,R4,2018-12-09,0,No,104,62247.0
T1125042,187,S1,L1,R1,2018-12-09,0,Yes,72,48450.0
T1125043,119,S1,L1,R3,2018-12-09,0,No,82,47811.0
T1125044,340,S4,L2,R3,2018-12-09,0,No,107,62403.0
T1125045,302,S1,L4,R2,2018-12-09,0,No,62,33819.0
T1125046,157,S4,L2,R1,2018-12-09,0,Yes,135,72675.0
T1125047,242,S4,L1,R1,2018-12-09,0,No,101,49206.0
T1125048,267,S4,L2,R1,2018-12-09,0,Yes,118,80010.0
T1125049,300,S2,L5,R2,2018-12-09,0,Yes,85,46779.0
T1125050,99,S1,L1,R3,2018-12-09,0,No,66,38442.0
T1125051,68,S1,L2,R4,2018-12-09,0,No,77,50013.0
T1125052,19,S1,L1,R3,2018-12-09,0,Yes,55,40863.0
T1125053,66,S3,L3,R3,2018-12-09,0,Yes,107,60684.0
T1125054,286,S4,L2,R4,2018-12-09,0,No,123,67425.0
T1125055,177,S2,L1,R4,2018-12-09,0,Yes,55,42156.0
T1125056,269,S1,L4,R1,2018-12-09,0,Yes,61,35400.0
T1125057,166,S1,L1,R2,2018-12-09,0,Yes,63,45372.0
T1125058,169,S1,L2,R4,2018-12-09,0,Yes,73,53109.0
T1125059,150,S4,L2,R1,2018-12-09,0,Yes,159,92817.0
T1125060,98,S2,L5,R2,2018-12-09,0,No,49,30300.0
T1125061,38,S1,L3,R2,2018-12-09,0,Yes,65,43368.0
T1125062,352,S4,L1,R1,2018-12-09,0,No,73,39012.0
T1125063,137,S4,L1,R1,2018-12-09,0,No,82,43686.0
T1125064,197,S2,L5,R1,2018-12-09,0,Yes,80,52950.0
T1125065,67,S2,L5,R1,2018-12-09,0,Yes,64,42489.0
T1125066,190,S3,L3,R1,2018-12-09,0,No,80,41979.0
T1125067,125,S4,L2,R1,2018-12-09,0,Yes,136,75327.0
T1125068,334,S3,L2,R2,2018-12-09,0,Yes,98,72009.0
T1125069,215,S3,L2,R1,2018-12-09,0,No,87,54537.0
T1125070,350,S1,L3,R2,2018-12-09,0,No,62,35754.0
T1125071,85,S4,L2,R1,2018-12-09,0,No,132,69168.0
T1125072,233,S1,L3,R3,2018-12-09,0,No,43,23961.0
T1125073,147,S4,L2,R4,2018-12-09,0,No,140,73815.0
T1125074,165,S1,L1,R2,2018-12-09,0,Yes,78,48072.0
T1125075,149,S2,L3,R2,2018-12-09,0,Yes,65,40416.0
T1125076,206,S1,L1,R1,2018-12-09,0,Yes,96,67644.0
T1125077,238,S1,L1,R2,2018-12-09,0,Yes,58,41511.0
T1125078,297,S2,L3,R4,2018-12-09,0,No,52,32121.0
T1125079,131,S4,L2,R1,2018-12-09,0,Yes,178,100263.0
T1125080,69,S1,L1,R4,2018-12-09,0,Yes,68,43101.0
T1125081,11,S4,L2,R1,2018-12-09,0,No,116,63645.0
T1125082,73,S3,L2,R4,2018-12-09,0,No,82,56328.0
T1125083,249,S1,L3,R2,2018-12-09,0,No,84,45708.0
T1125084,86,S1,L1,R4,2018-12-09,0,Yes,60,43077.0
T1125085,117,S1,L1,R3,2018-12-09,0,No,64,42672.0
T1125086,52,S1,L1,R3,2018-12-09,0,No,72,43722.0
T1125087,315,S4,L2,R1,2018-12-09,0,No,125,62604.0
T1125088,88,S2,L5,R2,2018-12-09,0,Yes,40,25575.0
T1125089,338,S4,L2,R1,2018-12-09,0,No,53,32139.0
T1125090,275,S4,L1,R1,2018-12-09,0,No,69,36111.0
T1125091,170,S1,L1,R2,2018-12-09,0,Yes,74,57057.0
T1125092,127,S4,L2,R2,2018-12-09,0,No,64,36681.0
T1125093,178,S3,L2,R3,2018-12-09,0,No,58,35688.0
T1125094,360,S2,L1,R1,2018-12-09,0,Yes,54,38379.0
T1125095,288,S3,L2,R3,2018-12-09,0,Yes,96,61671.0
T1125096,237,S2,L3,R3,2018-12-09,0,No,34,23229.0
T1125097,74,S3,L1,R2,2018-12-09,0,Yes,113,72855.0
T1125098,164,S1,L1,R3,2018-12-09,0,No,43,28956.0
T1125099,58,S1,L1,R1,2018-12-09,0,No,79,48546.0
T1125100,115,S4,L2,R1,2018-12-09,0,Yes,165,91407.0
T1125101,227,S4,L2,R1,2018-12-09,0,Yes,93,62436.0
T1125102,132,S1,L1,R3,2018-12-09,0,No,34,22866.0
T1125103,18,S4,L1,R1,2018-12-09,0,Yes,124,67896.0
T1125104,326,S3,L1,R1,2018-12-09,0,No,91,51147.0
T1125105,184,S1,L2,R2,2018-12-09,0,Yes,64,46536.0
T1125106,75,S3,L2,R3,2018-12-09,0,No,91,57732.0
T1125107,260,S1,L1,R4,2018-12-09,0,No,59,36684.0
T1125108,180,S1,L3,R2,2018-12-09,0,Yes,76,50604.0
T1125109,5,S1,L1,R3,2018-12-09,0,Yes,82,50316.0
T1125110,118,S2,L1,R4,2018-12-09,0,No,46,32277.0
T1125111,241,S1,L1,R4,2018-12-09,0,No,74,49626.0
T1125112,339,S4,L2,R1,2018-12-09,0,No,105,53541.0
T1125113,24,S1,L1,R2,2018-12-09,0,Yes,96,61506.0
T1125114,7,S3,L1,R3,2018-12-09,0,Yes,116,69612.0
T1125115,287,S1,L4,R1,2018-12-09,0,No,72,36321.0
T1125116,59,S1,L3,R1,2018-12-09,0,No,68,38178.0
T1125117,173,S4,L2,R1,2018-12-09,0,Yes,149,89844.0
T1125118,319,S3,L1,R2,2018-12-09,0,No,68,40326.0
T1125119,54,S1,L2,R3,2018-12-09,0,No,66,47802.0
T1125120,133,S1,L1,R4,2018-12-09,0,No,83,47622.0
T1125121,76,S2,L3,R3,2018-12-09,0,Yes,50,35331.0
T1125122,301,S1,L3,R2,2018-12-09,0,Yes,70,41820.0
T1125123,207,S1,L1,R3,2018-12-09,0,Yes,67,50574.0
T1125124,97,S4,L1,R1,2018-12-09,0,Yes,119,67689.0
T1125125,201,S4,L1,R1,2018-12-09,0,Yes,124,66381.0
T1125126,324,S1,L2,R3,2018-12-09,0,No,48,33630.0
T1125127,42,S1,L4,R3,2018-12-09,0,No,27,16368.0
T1125128,213,S1,L1,R2,2018-12-09,0,Yes,85,51279.0
T1125129,65,S1,L2,R2,2018-12-09,0,Yes,66,48252.0
T1125130,126,S4,L2,R2,2018-12-09,0,No,152,92535.0
T1125131,203,S2,L4,R2,2018-12-09,0,Yes,61,39690.0
T1125132,23,S1,L1,R4,2018-12-09,0,Yes,61,44292.0
T1125133,359,S2,L3,R2,2018-12-09,0,No,45,30654.0
T1125134,282,S1,L2,R2,2018-12-09,0,No,80,61314.0
T1125135,53,S3,L1,R2,2018-12-09,0,Yes,124,83271.0
T1125136,247,S1,L1,R3,2018-12-09,0,No,62,40170.0
T1125137,362,S1,L3,R3,2018-12-09,0,Yes,66,38811.0
T1125138,116,S2,L3,R3,2018-12-09,0,No,44,29607.0
T1125139,159,S2,L1,R3,2018-12-09,0,Yes,48,36510.0
T1125140,299,S1,L1,R3,2018-12-09,0,No,65,45171.0
T1125141,225,S1,L1,R1,2018-12-09,0,No,73,42672.0
T1125142,158,S4,L2,R2,2018-12-09,0,No,123,61701.0
T1125143,294,S4,L2,R2,2018-12-09,0,Yes,157,88452.0
T1125144,234,S2,L4,R2,2018-12-09,0,Yes,44,31194.0
T1125145,328,S1,L3,R1,2018-12-09,0,Yes,61,38952.0
T1125146,307,S1,L5,R2,2018-12-09,0,No,65,34326.0
T1125147,136,S2,L5,R4,2018-12-09,0,Yes,38,26640.0
T1125148,345,S1,L1,R3,2018-12-09,0,No,63,44187.0
T1125149,358,S3,L1,R1,2018-12-09,0,Yes,91,58560.0
T1125150,220,S2,L4,R3,2018-12-09,0,Yes,44,30924.0
T1125151,351,S1,L4,R3,2018-12-09,0,No,60,34437.0
T1125152,138,S1,L1,R1,2018-12-09,0,No,60,35289.0
T1125153,335,S1,L1,R3,2018-12-09,0,No,68,40104.0
T1125154,202,S4,L2,R2,2018-12-09,0,No,101,57915.0
T1125155,46,S2,L1,R2,2018-12-09,0,Yes,64,48498.0
T1125156,257,S1,L3,R1,2018-12-09,0,No,59,32367.0
T1125157,290,S1,L1,R3,2018-12-09,0,Yes,71,47625.0
T1125158,172,S1,L1,R1,2018-12-09,0,No,73,43002.0
T1125159,171,S4,L2,R3,2018-12-09,0,No,112,64656.0
T1125160,39,S4,L1,R1,2018-12-09,0,Yes,184,105501.0
T1125161,84,S1,L1,R3,2018-12-09,0,No,65,37965.0
T1125162,347,S1,L1,R1,2018-12-09,0,No,63,38232.0
T1125163,9,S1,L1,R1,2018-12-09,0,No,46,26286.0
T1125164,87,S4,L2,R3,2018-12-09,0,No,100,67086.0
T1125165,258,S2,L4,R4,2018-12-09,0,No,40,26031.0
T1125166,100,S1,L1,R2,2018-12-09,0,No,71,45525.0
T1125167,276,S1,L1,R2,2018-12-09,0,No,74,43425.0
T1125168,183,S1,L3,R1,2018-12-09,0,No,72,37467.0
T1125169,353,S1,L3,R3,2018-12-09,0,No,54,31896.0
T1125170,176,S4,L2,R3,2018-12-09,0,No,112,66540.0
T1125171,151,S1,L3,R2,2018-12-09,0,No,42,23847.0
T1125172,298,S4,L1,R1,2018-12-09,0,Yes,152,76809.0
T1125173,10,S4,L2,R3,2018-12-09,0,No,88,56001.0
T1125174,208,S3,L1,R1,2018-12-09,0,Yes,99,57885.0
T1125175,268,S1,L2,R1,2018-12-09,0,Yes,75,52896.0
T1125176,221,S1,L1,R2,2018-12-09,0,Yes,77,47928.0
T1125177,193,S2,L3,R4,2018-12-09,0,No,52,33930.0
T1125178,312,S4,L2,R1,2018-12-09,0,Yes,211,112752.0
T1125179,43,S1,L1,R2,2018-12-09,0,No,63,37239.0
T1125180,262,S1,L1,R1,2018-12-09,0,No,63,38844.0
T1125181,124,S3,L2,R3,2018-12-09,0,No,43,27993.0
T1125182,148,S1,L1,R2,2018-12-09,0,No,51,33129.0
T1125183,47,S4,L2,R2,2018-12-09,0,Yes,128,75825.0
T1125184,186,S2,L5,R2,2018-12-09,0,Yes,49,34197.0
T1125185,20,S1,L1,R1,2018-12-09,0,Yes,72,59286.0
T1125186,32,S1,L1,R2,2018-12-09,0,Yes,70,50244.0
T1125187,289,S2,L5,R2,2018-12-09,0,No,40,21663.0
T1125188,101,S1,L4,R3,2018-12-09,0,Yes,63,39402.0
T1125189,63,S1,L1,R2,2018-12-09,0,Yes,86,57318.0
T1125190,192,S1,L1,R3,2018-12-09,0,Yes,71,46557.0
